일자,시가,고가,저가,종가,금액(백만),개인,기관,외국계,프로그램,외인비
2019-01-24,43050.0,43100.0,42350.0,43050.0,632002.0,1442075.0,1704703.0,4234821.0,4684037.0,56.08
2019-01-25,44300.0,44750.0,43750.0,44750.0,1009868.0,5526992.0,33771.0,9308836.0,3838079.0,56.23
2019-01-28,45000.0,45500.0,44600.0,45050.0,812166.0,2925841.0,3677663.0,5830838.0,3468085.0,56.36
2019-01-29,45050.0,45500.0,44350.0,45500.0,729601.0,189661.0,1974339.0,4383826.0,1376923.0,56.42
2019-01-30,44800.0,46400.0,44800.0,46400.0,802320.0,2469053.0,571480.0,4484466.0,2799825.0,56.49
2019-01-31,46650.0,47050.0,46150.0,46150.0,1007418.0,1820521.0,2594424.0,5974701.0,106626.0,56.62
2019-02-01,46650.0,46950.0,46250.0,46350.0,644180.0,260565.0,822541.0,1953732.0,921738.0,56.67
2019-02-07,46800.0,47100.0,46200.0,46200.0,739207.0,103529.0,746964.0,1774414.0,2542611.0,56.69
2019-02-08,45700.0,45700.0,44650.0,44800.0,571011.0,769108.0,680004.0,537966.0,1342296.0,56.64
2019-02-11,44500.0,45000.0,44250.0,45000.0,496106.0,409839.0,45114.0,209877.0,699916.0,56.65
2019-02-12,44650.0,46250.0,44650.0,46050.0,604234.0,445389.0,342628.0,2743421.0,609722.0,56.68
2019-02-13,46400.0,46700.0,46000.0,46200.0,522769.0,788776.0,591933.0,256199.0,526096.0,56.68
2019-02-14,46600.0,47500.0,46150.0,47500.0,808870.0,3815469.0,977302.0,1978373.0,1825157.0,56.73
2019-02-15,46750.0,46850.0,45650.0,46050.0,487928.0,2013949.0,841195.0,822716.0,701069.0,56.71
2019-02-18,46500.0,46850.0,45850.0,46200.0,379386.0,11919.0,506965.0,225223.0,463068.0,56.7
2019-02-19,45850.0,46150.0,45450.0,45950.0,309244.0,198210.0,421849.0,588514.0,263852.0,56.68
2019-02-20,46750.0,47100.0,46500.0,46900.0,538847.0,1550022.0,624740.0,2750033.0,2536288.0,56.73
2019-02-21,46500.0,47200.0,46200.0,46950.0,406412.0,296602.0,475128.0,1820421.0,881549.0,56.76
2019-02-22,46500.0,47150.0,46450.0,47150.0,322775.0,800620.0,36298.0,353377.0,1205605.0,56.76
2019-02-25,47400.0,47550.0,47050.0,47350.0,354012.0,684210.0,48289.0,1226328.0,472217.0,56.79
2019-02-26,47350.0,47450.0,46500.0,46750.0,374675.0,631889.0,781787.0,37445.0,1330811.0,56.81
2019-02-27,47000.0,47250.0,46750.0,46750.0,377808.0,188381.0,11299.0,194991.0,427602.0,56.82
2019-02-28,46400.0,46500.0,45100.0,45100.0,1073229.0,1842714.0,110319.0,1508748.0,507268.0,56.79
2019-03-04,46000.0,46100.0,44800.0,44850.0,585692.0,929385.0,1011756.0,1862325.0,156086.0,56.75
2019-03-05,44600.0,45100.0,44150.0,44250.0,471638.0,960898.0,146174.0,1951046.0,582724.0,56.73
2019-03-06,44000.0,44300.0,43700.0,44000.0,447977.0,8346.0,763369.0,150716.0,275698.0,56.74
2019-03-07,43400.0,44950.0,43400.0,44450.0,490122.0,128756.0,120965.0,120521.0,650668.0,56.76
2019-03-08,44450.0,44800.0,43800.0,43800.0,340351.0,572103.0,208038.0,728195.0,354614.0,56.75
2019-03-11,44400.0,44450.0,43650.0,43650.0,471358.0,303488.0,1050428.0,720463.0,750222.0,56.73
2019-03-12,44300.0,44950.0,44150.0,44650.0,508997.0,271336.0,1578922.0,705639.0,602195.0,56.78
2019-03-13,44250.0,44450.0,43700.0,43850.0,356447.0,1146344.0,950921.0,518701.0,466689.0,56.78
2019-03-14,43700.0,44300.0,43550.0,43850.0,789951.0,1285942.0,149635.0,2673323.0,1033609.0,56.77
2019-03-15,43800.0,44250.0,43700.0,44200.0,740350.0,288552.0,3770225.0,2222596.0,1605443.0,56.71
2019-03-18,43950.0,44150.0,43450.0,43700.0,357784.0,1449215.0,1360557.0,989034.0,290011.0,56.67
2019-03-19,43750.0,43900.0,43550.0,43900.0,333043.0,118205.0,621524.0,1961788.0,842531.0,56.69
2019-03-20,43800.0,44200.0,43100.0,44050.0,429486.0,430082.0,671932.0,264941.0,853878.0,56.68
2019-03-21,44600.0,46250.0,44050.0,45850.0,966296.0,4871932.0,880396.0,5367143.0,5205481.0,56.76
2019-03-22,46850.0,47000.0,46250.0,46550.0,583256.0,679124.0,654380.0,2465346.0,942503.0,56.81
2019-03-25,45300.0,45650.0,44800.0,45500.0,394433.0,211323.0,970437.0,293926.0,633604.0,56.82
2019-03-26,45500.0,45700.0,44900.0,45250.0,440020.0,140470.0,667601.0,348482.0,1791117.0,56.84
2019-03-27,44750.0,45600.0,44250.0,45350.0,430843.0,464176.0,1031230.0,115244.0,613470.0,56.82
2019-03-28,44950.0,45200.0,44300.0,44850.0,306038.0,174686.0,863462.0,821929.0,1030169.0,56.83
2019-03-29,44500.0,44900.0,44200.0,44650.0,511624.0,641079.0,325024.0,176181.0,1234517.0,56.82
2019-04-01,45200.0,45450.0,44850.0,45050.0,332300.0,565831.0,383701.0,282626.0,1000835.0,56.82
2019-04-02,45550.0,46100.0,45350.0,45750.0,433628.0,780712.0,700167.0,2350223.0,2028420.0,56.88
2019-04-03,46750.0,46750.0,45800.0,46600.0,576545.0,1255161.0,1261509.0,864224.0,1051554.0,56.95
2019-04-04,46150.0,47100.0,46150.0,46950.0,591478.0,2536682.0,1237927.0,1867888.0,1201934.0,57.0
2019-04-05,46950.0,47550.0,46600.0,46850.0,401644.0,486983.0,604594.0,1131753.0,178818.0,57.03
2019-04-08,47250.0,47250.0,46150.0,46650.0,397148.0,468187.0,899447.0,902271.0,428890.0,57.07
2019-04-09,46700.0,46950.0,46200.0,46650.0,320647.0,513404.0,727411.0,270229.0,498948.0,57.11
2019-04-10,46400.0,46700.0,46050.0,46700.0,550967.0,352547.0,1104954.0,848355.0,745926.0,57.1
2019-04-11,46700.0,46800.0,46150.0,46250.0,634752.0,466238.0,1745179.0,1110961.0,21167.0,57.13
2019-04-12,46050.0,46900.0,46000.0,46850.0,357084.0,761538.0,838653.0,1733221.0,1290492.0,57.16
2019-04-15,47150.0,47500.0,47000.0,47050.0,412633.0,743466.0,554050.0,1602339.0,449090.0,57.2
2019-04-16,47400.0,47400.0,46800.0,47250.0,364273.0,623701.0,992477.0,180589.0,835172.0,57.23
2019-04-17,47300.0,47600.0,47000.0,47050.0,260238.0,94478.0,9754.0,316141.0,103266.0,57.25
2019-04-18,47200.0,47250.0,45500.0,45600.0,589352.0,2198558.0,196678.0,1773311.0,2793974.0,57.2
2019-04-19,45750.0,46000.0,45250.0,45300.0,386062.0,1970828.0,288155.0,1206259.0,1962854.0,57.16
2019-04-22,45400.0,45900.0,45100.0,45350.0,273125.0,94831.0,733569.0,243649.0,666787.0,57.19
2019-04-23,45050.0,45500.0,45000.0,45200.0,313180.0,740172.0,529276.0,502943.0,856438.0,57.21
2019-04-24,45400.0,45650.0,44150.0,44750.0,594100.0,2626193.0,1628350.0,285294.0,119857.0,57.24
2019-04-25,44250.0,45000.0,44100.0,44650.0,485378.0,940660.0,354102.0,389471.0,1920260.0,57.22
2019-04-26,44200.0,45000.0,43800.0,44850.0,434008.0,268548.0,742745.0,878835.0,497179.0,57.24
2019-04-29,45150.0,46150.0,45100.0,46150.0,401124.0,200342.0,677291.0,955968.0,336228.0,57.25
2019-04-30,46000.0,46300.0,45350.0,45850.0,509856.0,381456.0,299476.0,1807632.0,387676.0,57.32
2019-05-02,45500.0,46150.0,45400.0,45900.0,395454.0,177911.0,211235.0,627194.0,284946.0,57.3
2019-05-03,45900.0,46050.0,45300.0,45300.0,298783.0,908272.0,266186.0,210157.0,321655.0,57.33
2019-05-07,45250.0,45300.0,44400.0,44850.0,538125.0,1271085.0,1392473.0,1223922.0,853433.0,57.3
2019-05-08,44300.0,44850.0,44200.0,44250.0,462087.0,1898053.0,664771.0,762248.0,19034.0,57.27
2019-05-09,43900.0,44250.0,42450.0,42450.0,993612.0,5366210.0,2443559.0,1548338.0,4387594.0,57.25
2019-05-10,42600.0,43450.0,42450.0,42900.0,624673.0,1652565.0,201245.0,1815747.0,738009.0,57.21
2019-05-13,42500.0,43200.0,42350.0,42650.0,326874.0,426808.0,921773.0,505173.0,239337.0,57.2
2019-05-14,41300.0,43100.0,41300.0,42650.0,491110.0,598359.0,1578351.0,737967.0,755355.0,57.16
2019-05-15,42700.0,43050.0,42550.0,42550.0,327974.0,905520.0,610602.0,98655.0,105095.0,57.15
2019-05-16,42350.0,42400.0,41350.0,41550.0,572150.0,3183366.0,26318.0,2638012.0,609437.0,57.09
2019-05-17,41950.0,42050.0,40850.0,41200.0,554484.0,1442817.0,794412.0,1898438.0,924645.0,57.07
2019-05-20,41650.0,42100.0,41550.0,42000.0,659810.0,930326.0,230487.0,655617.0,309401.0,57.11
2019-05-21,42600.0,43950.0,42350.0,43150.0,815224.0,965506.0,903248.0,1903011.0,781365.0,57.14
2019-05-22,43700.0,43800.0,42400.0,43500.0,477854.0,320706.0,500948.0,2114611.0,876279.0,57.17
2019-05-23,43900.0,44000.0,43250.0,43850.0,536198.0,577571.0,183771.0,550155.0,2117274.0,57.23
2019-05-24,43800.0,43800.0,42400.0,42700.0,599085.0,1610624.0,2395517.0,3799046.0,377332.0,57.19
2019-05-27,42500.0,43000.0,42350.0,42650.0,344044.0,400111.0,939502.0,195373.0,954844.0,57.17
2019-05-28,42550.0,42950.0,42150.0,42550.0,1042866.0,624530.0,3867735.0,4623881.0,730639.0,57.09
2019-05-29,41850.0,42100.0,41300.0,41800.0,623333.0,1542426.0,861355.0,1913856.0,637837.0,57.05
2019-05-30,42200.0,42700.0,42150.0,42550.0,499610.0,795832.0,785143.0,1436996.0,513001.0,57.12
2019-05-31,42600.0,42800.0,42150.0,42500.0,483167.0,221646.0,618070.0,203771.0,1391977.0,57.08
2019-06-03,42950.0,43900.0,42500.0,43800.0,673362.0,1981112.0,855580.0,3534581.0,3613950.0,57.12
2019-06-04,43400.0,43700.0,43000.0,43450.0,429428.0,535603.0,1720050.0,201460.0,254946.0,57.08
2019-06-05,44050.0,44200.0,43700.0,43900.0,548114.0,923352.0,1610751.0,336489.0,647820.0,57.05
2019-06-07,43600.0,44350.0,43450.0,44200.0,513994.0,750292.0,627336.0,1277431.0,600423.0,57.08
2019-06-10,44300.0,44850.0,44050.0,44800.0,391891.0,1823825.0,1122475.0,1327884.0,1638257.0,57.09
2019-06-11,44800.0,45000.0,44550.0,44850.0,298796.0,900443.0,419625.0,216391.0,105574.0,57.1
2019-06-12,44800.0,45050.0,44300.0,44600.0,384320.0,220104.0,361666.0,45968.0,1259901.0,57.1
2019-06-13,44200.0,44400.0,43400.0,43750.0,740494.0,857505.0,472766.0,174174.0,904454.0,57.1
2019-06-14,43750.0,44150.0,43300.0,44000.0,408763.0,321745.0,202309.0,252466.0,1667699.0,57.11
2019-06-17,43750.0,44050.0,43400.0,43900.0,521514.0,33770.0,881893.0,698036.0,448489.0,57.09
2019-06-18,43750.0,44500.0,43650.0,44350.0,353712.0,715960.0,37652.0,496459.0,171368.0,57.1
2019-06-19,45450.0,45450.0,45000.0,45350.0,471408.0,1257920.0,457835.0,2449222.0,1425188.0,57.14
2019-06-20,44850.0,45500.0,44850.0,45500.0,323656.0,891883.0,667690.0,565762.0,975168.0,57.15
2019-06-21,45750.0,45800.0,45200.0,45700.0,430711.0,576721.0,265271.0,2378352.0,673796.0,57.16
2019-06-24,45200.0,45800.0,45200.0,45500.0,276882.0,304498.0,1052742.0,546691.0,247383.0,57.14
2019-06-25,45200.0,45800.0,45200.0,45600.0,322055.0,651909.0,262689.0,632424.0,194810.0,57.15
2019-06-26,45800.0,46000.0,45600.0,45700.0,422132.0,920934.0,438540.0,292937.0,487511.0,57.11
2019-06-27,46000.0,46600.0,45750.0,46500.0,583889.0,3882252.0,266089.0,3722226.0,693427.0,57.15
2019-06-28,47000.0,47000.0,46700.0,47000.0,607215.0,3828093.0,62909.0,5019271.0,1927103.0,57.27
2019-07-01,47350.0,47400.0,46250.0,46600.0,531569.0,465421.0,75750.0,1800198.0,566395.0,57.31
2019-07-02,46200.0,46900.0,45850.0,46250.0,393048.0,921800.0,150976.0,805821.0,378239.0,57.35
2019-07-03,45750.0,46350.0,45200.0,45400.0,441065.0,296524.0,180539.0,597350.0,51461.0,57.36
2019-07-04,45250.0,46200.0,45250.0,46000.0,291454.0,808581.0,535609.0,853292.0,1189602.0,57.38
2019-07-05,45950.0,45950.0,45250.0,45650.0,329447.0,302291.0,227283.0,604482.0,280430.0,57.38
2019-07-08,44750.0,44800.0,44350.0,44400.0,348373.0,498038.0,166302.0,343877.0,64957.0,57.39
2019-07-09,44850.0,45450.0,44700.0,45100.0,344766.0,871638.0,409661.0,1983409.0,1018294.0,57.43
2019-07-10,45550.0,46150.0,45500.0,45550.0,424302.0,907233.0,356433.0,1073686.0,361676.0,57.54
2019-07-11,46350.0,46550.0,46150.0,46200.0,509185.0,1841547.0,136227.0,4052710.0,1536035.0,57.61
2019-07-12,46350.0,46400.0,45800.0,46300.0,242359.0,613399.0,388564.0,985943.0,42730.0,57.65
2019-07-15,45950.0,46650.0,45750.0,46450.0,218263.0,801573.0,157054.0,821413.0,503.0,57.66
2019-07-16,46450.0,46850.0,46300.0,46850.0,345958.0,1884221.0,414029.0,2581770.0,372697.0,57.7
2019-07-17,46150.0,46350.0,45950.0,46050.0,240498.0,171595.0,44951.0,326684.0,450353.0,57.71
2019-07-18,46450.0,46450.0,45650.0,46100.0,236878.0,112688.0,856959.0,649776.0,472130.0,57.72
2019-07-19,46650.0,46950.0,46600.0,46800.0,412853.0,1439358.0,1739424.0,30373.0,1092684.0,57.74
2019-07-22,46800.0,47300.0,46600.0,47200.0,424205.0,1641097.0,410706.0,461745.0,4232574.0,57.8
2019-07-23,47350.0,47550.0,47050.0,47300.0,429349.0,1653106.0,684975.0,488650.0,1490797.0,57.82
2019-07-24,47100.0,47150.0,46250.0,46400.0,409321.0,370516.0,941299.0,377310.0,215291.0,57.84
2019-07-25,47150.0,47200.0,46600.0,47200.0,395533.0,288323.0,615695.0,2931989.0,2024844.0,57.88
2019-07-26,46650.0,47150.0,46550.0,47150.0,369298.0,575521.0,510829.0,748996.0,526837.0,57.9
2019-07-29,46800.0,47050.0,46000.0,46100.0,317737.0,209406.0,1613580.0,961738.0,317035.0,57.99
2019-07-30,46300.0,46850.0,46300.0,46550.0,258641.0,463619.0,979957.0,1143607.0,693168.0,58.01
2019-07-31,46200.0,46600.0,45000.0,45350.0,587387.0,608692.0,835389.0,1847660.0,444230.0,57.99
2019-08-01,44900.0,45500.0,44850.0,45200.0,352894.0,292102.0,653331.0,989165.0,592448.0,57.85
2019-08-02,44550.0,45500.0,44300.0,44950.0,544793.0,262391.0,1896190.0,611265.0,295960.0,57.82
2019-08-05,44350.0,44600.0,43600.0,43950.0,625946.0,152536.0,4676255.0,3836004.0,228006.0,57.76
2019-08-06,42500.0,43800.0,42500.0,43500.0,654805.0,737802.0,6632830.0,2331069.0,2382679.0,57.67
2019-08-07,43600.0,43900.0,43100.0,43200.0,434500.0,1169913.0,592639.0,710728.0,342272.0,57.65
2019-08-08,43250.0,43500.0,42650.0,42650.0,728074.0,3008395.0,897148.0,915648.0,616036.0,57.61
2019-08-09,43250.0,43350.0,43050.0,43150.0,418719.0,1714413.0,942332.0,1957422.0,1411002.0,57.6
2019-08-12,44000.0,44000.0,43550.0,43700.0,370531.0,957809.0,811353.0,278062.0,106719.0,57.6
2019-08-13,43500.0,43500.0,42950.0,43000.0,314191.0,1173759.0,1470933.0,1904103.0,929801.0,57.55
2019-08-14,43900.0,44250.0,43500.0,43700.0,383427.0,215586.0,251399.0,368454.0,223205.0,57.56
2019-08-16,43800.0,43900.0,43300.0,43900.0,416192.0,351464.0,539181.0,552122.0,720864.0,57.56
2019-08-19,44350.0,44350.0,43500.0,43600.0,263401.0,483849.0,1336296.0,599328.0,866539.0,57.52
2019-08-20,43950.0,44600.0,43550.0,44450.0,372092.0,652687.0,385868.0,9441.0,160325.0,57.51
2019-08-21,44350.0,44800.0,44150.0,44500.0,292349.0,155971.0,689126.0,818601.0,460352.0,57.5
2019-08-22,44500.0,44700.0,43850.0,44050.0,355619.0,430418.0,524320.0,44390.0,953362.0,57.5
2019-08-23,43800.0,44200.0,43650.0,43950.0,220739.0,283025.0,473491.0,341861.0,128907.0,57.49
2019-08-26,43050.0,43800.0,42950.0,43600.0,344832.0,323347.0,709629.0,132157.0,423220.0,57.49
2019-08-27,43650.0,44200.0,43600.0,44050.0,742426.0,567632.0,2383483.0,914008.0,812244.0,57.47
2019-08-28,44100.0,44400.0,43750.0,44150.0,254052.0,542814.0,307343.0,544996.0,6253.0,57.47
2019-08-29,44200.0,44200.0,43050.0,43400.0,470572.0,1229470.0,707796.0,456333.0,71420.0,57.44
2019-08-30,43750.0,44300.0,43750.0,44000.0,436337.0,880617.0,2718144.0,418013.0,429251.0,57.4
2019-09-02,44850.0,44850.0,43650.0,43800.0,315991.0,736262.0,792815.0,1762531.0,680733.0,57.4
2019-09-03,43550.0,43650.0,43100.0,43250.0,423350.0,2322888.0,1186819.0,2052339.0,404507.0,57.33
2019-09-04,43250.0,44100.0,43150.0,44100.0,541987.0,104033.0,3876663.0,2353112.0,857586.0,57.27
2019-09-05,44800.0,46100.0,44450.0,45700.0,832665.0,3640733.0,1764816.0,3549456.0,1820239.0,57.3
2019-09-06,46500.0,46500.0,45850.0,46300.0,457524.0,92668.0,66852.0,1412740.0,248771.0,57.33
2019-09-09,46450.0,47000.0,46300.0,46900.0,441487.0,62533.0,190257.0,2257498.0,520792.0,57.37
2019-09-10,47100.0,47200.0,46550.0,47000.0,433164.0,238140.0,433307.0,1569118.0,562598.0,57.39
2019-09-11,47300.0,47400.0,46800.0,47150.0,761317.0,75057.0,1774160.0,22141.0,3452772.0,57.38
2019-09-16,47000.0,47100.0,46400.0,47100.0,728203.0,619311.0,635647.0,744819.0,1082184.0,57.36
2019-09-17,47000.0,47100.0,46800.0,46900.0,328706.0,200884.0,97032.0,404006.0,1291449.0,57.36
2019-09-18,46900.0,47700.0,46800.0,47700.0,494000.0,1512375.0,53904.0,3582556.0,688500.0,57.4
2019-09-19,48050.0,49200.0,47850.0,49150.0,803292.0,2600074.0,886464.0,4975212.0,749473.0,57.48
2019-09-20,49400.0,49600.0,49100.0,49200.0,763187.0,1869531.0,1786314.0,965197.0,872790.0,57.49
2019-09-23,49250.0,49300.0,49000.0,49300.0,372223.0,596650.0,540202.0,271886.0,254557.0,57.5
2019-09-24,49050.0,49650.0,48850.0,49500.0,387800.0,729682.0,2174363.0,559422.0,369170.0,57.47
2019-09-25,49200.0,49350.0,48800.0,48900.0,450711.0,410857.0,1498119.0,945117.0,176959.0,57.46
2019-09-26,49000.0,49250.0,48900.0,49200.0,416997.0,17795.0,86986.0,197787.0,313869.0,57.43
2019-09-27,48000.0,48700.0,48000.0,48400.0,389082.0,412299.0,888121.0,566396.0,615310.0,57.41
2019-09-30,48050.0,49250.0,47900.0,49050.0,462640.0,407316.0,120786.0,184364.0,427414.0,57.42
2019-10-01,48900.0,49100.0,48650.0,48850.0,303326.0,437578.0,1431272.0,937413.0,682124.0,57.39
2019-10-02,48350.0,48400.0,47600.0,47600.0,401925.0,1179885.0,154780.0,431140.0,87321.0,57.42
2019-10-04,47400.0,48650.0,47350.0,48000.0,448302.0,321178.0,568109.0,268983.0,310609.0,57.42
2019-10-07,48350.0,48700.0,47650.0,47750.0,338656.0,319678.0,464244.0,814248.0,227735.0,57.41
2019-10-08,47900.0,49000.0,47600.0,48900.0,689495.0,875683.0,1861520.0,1492906.0,3216159.0,57.39
2019-10-10,48200.0,49200.0,48000.0,48550.0,904488.0,167655.0,551720.0,3083612.0,399727.0,57.41
2019-10-11,49000.0,49450.0,48800.0,49150.0,382774.0,175489.0,475476.0,1774653.0,1183544.0,57.44
2019-10-14,50000.0,50300.0,49850.0,50000.0,557618.0,2696179.0,1673566.0,2524330.0,961939.0,57.46
2019-10-15,49900.0,50200.0,49900.0,50100.0,303432.0,773355.0,471561.0,355073.0,403628.0,57.46
2019-10-16,50700.0,50900.0,50400.0,50700.0,462746.0,283070.0,784343.0,1203581.0,999955.0,57.47
2019-10-17,50500.0,50600.0,50100.0,50500.0,337531.0,354775.0,511280.0,362053.0,23025.0,57.49
2019-10-18,50300.0,50900.0,49650.0,49900.0,426948.0,318724.0,148407.0,1596297.0,99799.0,57.49
2019-10-21,49900.0,50400.0,49800.0,50300.0,220999.0,381303.0,449500.0,165130.0,502808.0,57.46
2019-10-22,50800.0,51500.0,50700.0,51200.0,557128.0,3843170.0,2175308.0,2041934.0,838833.0,57.49
2019-10-23,51300.0,51500.0,50800.0,51200.0,443385.0,111448.0,855847.0,275901.0,76469.0,57.51
2019-10-24,52500.0,52500.0,50500.0,50700.0,1077417.0,371241.0,903966.0,769350.0,814703.0,57.5
2019-10-25,50800.0,51200.0,50500.0,50900.0,400781.0,185591.0,799881.0,161519.0,270677.0,57.49
2019-10-28,50700.0,51500.0,50700.0,51300.0,329526.0,631881.0,853686.0,584317.0,134775.0,57.52
2019-10-29,51400.0,51700.0,50800.0,51100.0,387755.0,107674.0,733952.0,683404.0,957481.0,57.55
2019-10-30,50700.0,50800.0,50200.0,50400.0,452020.0,543801.0,998230.0,131783.0,51197.0,57.56
2019-10-31,51000.0,51400.0,50300.0,50400.0,525166.0,934129.0,625812.0,171312.0,1222433.0,57.56
2019-11-01,50600.0,51200.0,50400.0,51200.0,422791.0,473532.0,960602.0,1383510.0,1676073.0,57.51
2019-11-04,51700.0,52300.0,51400.0,52300.0,677400.0,1093876.0,1908996.0,2975470.0,775248.0,57.53
2019-11-05,52400.0,52700.0,52100.0,52700.0,555449.0,597329.0,871812.0,2701499.0,1507700.0,57.58
2019-11-06,52900.0,53500.0,52700.0,53300.0,762570.0,22185.0,1774833.0,3380004.0,1002882.0,57.64
2019-11-07,53400.0,53400.0,52400.0,52900.0,488510.0,301614.0,218876.0,935905.0,560011.0,57.64
2019-11-08,53200.0,53300.0,52000.0,52100.0,610282.0,1162809.0,298325.0,977008.0,861682.0,57.6
2019-11-11,52200.0,52200.0,51400.0,51600.0,423836.0,542524.0,147933.0,415548.0,173674.0,57.59
2019-11-12,51800.0,52600.0,51600.0,52600.0,342966.0,388048.0,307275.0,228141.0,7982.0,57.59
2019-11-13,52500.0,52500.0,52000.0,52500.0,325646.0,364673.0,861660.0,533370.0,102081.0,57.6
2019-11-14,51900.0,52800.0,51900.0,52800.0,630540.0,160706.0,1515686.0,376323.0,289307.0,57.57
2019-11-15,52900.0,53700.0,52600.0,53700.0,518315.0,2103074.0,4314078.0,197275.0,429165.0,57.57
2019-11-18,53600.0,53800.0,53200.0,53500.0,414199.0,385561.0,698517.0,247057.0,974718.0,57.54
2019-11-19,53200.0,53500.0,52700.0,53500.0,473053.0,401575.0,472323.0,170507.0,472561.0,57.55
2019-11-20,53400.0,53400.0,52000.0,52000.0,659160.0,2449064.0,221794.0,1288394.0,576897.0,57.52
2019-11-21,51600.0,52100.0,50600.0,51000.0,729351.0,996022.0,2168946.0,2788343.0,459187.0,57.46
2019-11-22,51000.0,51600.0,50900.0,51600.0,435737.0,157270.0,2037321.0,1834214.0,317512.0,57.43
2019-11-25,52200.0,52600.0,51700.0,51800.0,472176.0,176505.0,2435789.0,200068.0,1956636.0,57.39
2019-11-26,51900.0,52900.0,51800.0,51800.0,1424278.0,484545.0,6971446.0,5409468.0,5926211.0,57.27
2019-11-27,51800.0,52300.0,51600.0,52200.0,392692.0,241266.0,809775.0,831996.0,48534.0,57.27
2019-11-28,51900.0,52100.0,51300.0,51300.0,353450.0,1060978.0,533122.0,707492.0,573901.0,57.24
2019-11-29,51200.0,51400.0,50200.0,50300.0,564596.0,2880336.0,292241.0,1917567.0,454143.0,57.2
2019-12-02,50900.0,51300.0,50400.0,50400.0,944328.0,435163.0,2406489.0,1216157.0,9378.0,57.14
2019-12-03,49800.0,50300.0,49500.0,49900.0,602055.0,1684646.0,1706963.0,289501.0,782067.0,57.08
2019-12-04,49600.0,49850.0,49000.0,49450.0,654935.0,1498635.0,147190.0,290974.0,1401979.0,57.04
2019-12-05,50200.0,50400.0,49500.0,49500.0,520067.0,776271.0,413756.0,220095.0,1983684.0,57.01
2019-12-06,50100.0,50900.0,49950.0,50400.0,575970.0,762646.0,1286390.0,462138.0,1198208.0,56.99
2019-12-09,50900.0,51400.0,50700.0,51200.0,432760.0,844948.0,113143.0,953344.0,701827.0,56.97
2019-12-10,51000.0,51600.0,50700.0,51500.0,352660.0,947547.0,824233.0,3039.0,909563.0,56.94
2019-12-11,51500.0,52200.0,51400.0,51900.0,589980.0,771397.0,777723.0,21959.0,1039033.0,56.94
2019-12-12,53000.0,53300.0,52700.0,53300.0,1551714.0,5292140.0,1381791.0,2305510.0,2268763.0,57.02
2019-12-13,54500.0,54800.0,53900.0,54700.0,987028.0,6921427.0,2462464.0,4300856.0,4178040.0,57.1
2019-12-16,54500.0,54900.0,54300.0,54700.0,630060.0,1812016.0,2348450.0,694601.0,1324285.0,57.09
2019-12-17,55800.0,56700.0,55400.0,56700.0,1087303.0,4582411.0,311324.0,5731812.0,3017767.0,57.12
2019-12-18,56700.0,57200.0,56000.0,56300.0,878486.0,128201.0,334162.0,558479.0,12860.0,57.14
2019-12-19,57000.0,57300.0,55500.0,56000.0,799291.0,475931.0,939453.0,1733147.0,271538.0,57.15
2019-12-20,56100.0,56500.0,55600.0,56000.0,677521.0,367389.0,139130.0,808245.0,84432.0,57.13
2019-12-23,56100.0,56400.0,55100.0,55500.0,546623.0,814947.0,1045950.0,71103.0,329329.0,57.07
2019-12-24,55600.0,55700.0,54800.0,55000.0,655144.0,297158.0,1390595.0,683127.0,18562.0,57.01
2019-12-26,54700.0,55400.0,54400.0,55400.0,530105.0,1938130.0,2955575.0,873793.0,1036187.0,56.89
2019-12-27,55700.0,56900.0,55500.0,56500.0,692415.0,538862.0,596470.0,429536.0,107760.0,56.86
2019-12-30,56200.0,56600.0,55700.0,55800.0,467930.0,1263838.0,1863761.0,1703759.0,1647097.0,56.81
2020-01-02,55500.0,56000.0,55000.0,55200.0,719663.0,2756657.0,1645234.0,16101.0,1308205.0,56.83
2020-01-03,56000.0,56600.0,54900.0,55500.0,860207.0,1199681.0,1771671.0,1314132.0,988735.0,56.85
2020-01-06,54900.0,55600.0,54600.0,55500.0,567462.0,418722.0,800346.0,580535.0,1408378.0,56.89
2020-01-07,55700.0,56400.0,55600.0,55800.0,560227.0,9861.0,51896.0,375176.0,781304.0,56.9
2020-01-08,56200.0,57400.0,55900.0,56800.0,1330939.0,3869353.0,73413.0,5741658.0,946924.0,56.99
2020-01-09,58400.0,58600.0,57400.0,58600.0,1402997.0,760950.0,1697030.0,2181011.0,3377084.0,57.06
2020-01-10,58800.0,59700.0,58300.0,59500.0,945371.0,1338888.0,1045806.0,1930815.0,964831.0,57.08
2020-01-13,59600.0,60000.0,59100.0,60000.0,677776.0,79282.0,487177.0,842329.0,169313.0,57.12
2020-01-14,60400.0,61000.0,59900.0,60000.0,1021498.0,996924.0,333914.0,201210.0,74.0,57.12
2020-01-15,59500.0,59600.0,58900.0,59000.0,846498.0,2663405.0,244147.0,248869.0,219228.0,57.1
2020-01-16,59100.0,60700.0,59000.0,60700.0,862500.0,472959.0,675969.0,2221144.0,1790958.0,57.12
2020-01-17,61900.0,62000.0,61000.0,61300.0,984567.0,164249.0,732451.0,1578265.0,207656.0,57.15
2020-01-20,62000.0,62800.0,61700.0,62400.0,781048.0,87335.0,222082.0,197922.0,551708.0,57.16
